Date,Open,High,Low,Close,Volume,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2021-03-16 00:00:00-04:00,228.04180236689635,231.69000678127296,227.713660424746,229.4219512939453,28092200,0.012350416298337219,227.35077209472655,226.24424591064454,223.11319091796875,53.12994652506908,0.40267499672211216,0.2256886055393947,226.24424591064454,235.70122002027824,216.78727180101083,27287040.0,30388405.0,0.020899921833523124,228.7753143310547
2021-03-17 00:00:00-04:00,227.91634581988245,230.23267582514157,225.09815683124123,228.7753143310547,29562100,-0.0028185487885686866,228.2425537109375,225.8987289428711,223.4963537597656,58.828700642009764,0.5766622557027574,0.29588333557206725,225.8987289428711,234.35532641444166,217.4421314713005,27250100.0,30783835.0,0.01871767386904868,222.67567443847656
2021-03-18 00:00:00-04:00,224.45151711937265,226.02468994660006,222.29927284060432,222.67567443847656,34833000,-0.026662141894170932,227.00525817871093,225.26801528930665,223.7534796142578,48.28937009926594,0.2198244500180806,0.28067155846126995,225.26801528930665,232.5795605028078,217.9564700758055,28235180.0,31679205.0,0.016228547146631276,222.31858825683594
2021-03-19 00:00:00-04:00,222.96522616917724,224.36466730643974,221.35345440675508,222.31858825683594,46430700,-0.0016036155837008126,225.96291809082032,224.7555305480957,224.1122723388672,42.567159835486756,-0.09073995866936002,0.206389255035144,224.7555305480957,231.31025871672963,218.20080237946175,32990580.0,32737610.0,0.014581906288689257,227.761962890625
2021-03-22 00:00:00-04:00,222.24139559777896,228.6402235801606,222.1159234735131,227.761962890625,30127000,0.0244845681886956,226.1906982421875,224.8269515991211,224.46361267089844,52.26016259066338,0.1012037370335861,0.1853521514348324,224.8269515991211,231.48439994624457,218.1695032519976,33809000.0,32421615.0,0.014805716796343172,229.29647827148438
2021-03-23 00:00:00-04:00,229.2096197683418,232.64549356474453,228.80426536023757,229.29647827148438,31638400,0.006737364577404259,226.1656036376953,225.03493881225586,224.82002990722657,61.87767999040451,0.3728451388404892,0.2228507489159638,225.03493881225586,231.98654926961345,218.08332835489827,34518240.0,32492100.0,0.015445624786196521,227.2503662109375
2021-03-24 00:00:00-04:00,229.55703494896034,229.70179909970165,227.11524809465553,227.2503662109375,25620100,-0.008923434306410516,225.86061401367186,225.07884979248047,225.17654479980467,60.04141095480874,0.4181980369779126,0.26192020652835357,225.07884979248047,232.0769645484898,218.08073503647114,33729840.0,32456120.0,0.015545918158151007,224.23915100097656
2021-03-25 00:00:00-04:00,227.09595311398633,228.6787717271108,223.49600868614775,224.23915100097656,34061900,-0.013250650637745887,226.17330932617188,225.24050674438476,225.5221374511719,50.88683443837103,0.2087542448439308,0.25128701419146904,225.24050674438476,231.98734342739317,218.49367006137635,33575620.0,32182105.0,0.014976961250280568,228.23483276367188
2021-03-26 00:00:00-04:00,223.47673028476513,228.45682413692484,223.47673028476513,228.23483276367188,25479900,0.017818840933258473,227.35655822753907,225.43835906982423,225.9204895019531,60.91237508061611,0.36102498427194973,0.2732346082075652,225.43835906982423,232.2974724319583,218.57924570769015,29385460.0,31565140.0,0.015212835540578125,227.03807067871094
2021-03-29 00:00:00-04:00,228.34099241678047,228.54367698586992,223.79522066068677,227.03807067871094,25227500,-0.005243555816916601,227.21177978515624,225.3563247680664,226.3588430786133,52.00001559348141,0.38074297580106986,0.29473628172626615,225.3563247680664,232.0903644464259,218.6222850897069,28405560.0,31560315.0,0.01494087127417006,223.7662353515625
