Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_std,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2021-01-04 00:00:00-05:00,87.58128228878026,87.705186375187,84.9508603421397,85.89584350585938,37324000,0.0,0.0,,,,,,0.0,0.0,,,,,,,,86.58853149414062
2021-01-05 00:00:00-05:00,85.84408949685165,86.92591538334669,85.4365378377414,86.58853149414062,20360000,0.0,0.0,0.008064278316726625,,,,,0.055257161458328596,0.01105143229166572,,,,,,,,85.7341079711914
2021-01-06 00:00:00-05:00,84.60849276055802,86.78359483694405,84.40148228115612,85.7341079711914,46588000,0.0,0.0,-0.009867629213772267,,,,,0.029760956651017523,0.01479333716353608,,,,,,,,88.29486846923828
2021-01-07 00:00:00-05:00,85.92718285176521,88.4680365310176,85.92718285176521,88.29486846923828,41936000,0.0,0.0,0.029868631734144335,,,,,0.21372333214016237,0.05457933615886135,,,,,,,,89.46378326416016
2021-01-08 00:00:00-05:00,88.43520016542561,89.53991920335396,87.64198775015869,89.46378326416016,35484000,0.0,0.0,0.013238762514597546,87.19542694091797,,,,0.44866456914522246,0.13339638275613358,,,,,36338400.0,,,87.39665222167969
2021-01-11 00:00:00-05:00,88.42821928421255,88.79447206113275,87.19014290740792,87.39665222167969,34796000,0.0,0.0,-0.023105786129978934,87.49558868408204,,,,0.46272300991545023,0.19926170818799693,,,,,35832800.0,,,86.45814514160156
2021-01-12 00:00:00-05:00,86.85275814625061,87.97439454842011,85.4106552853316,86.45814514160156,29528000,0.0,0.0,-0.010738478605537671,87.46951141357422,,,,0.3935975994594969,0.23812888644229696,,,,,37666400.0,,,86.94681549072266
2021-01-13 00:00:00-05:00,85.95505131902136,87.40164172592644,85.95505131902136,86.94681549072266,23432000,0.0,0.0,0.005652103087809168,87.71205291748046,,,,0.3739363216878928,0.26529037349141615,,,,,33035200.0,,,86.13419342041016
2021-01-14 00:00:00-05:00,87.02742201402309,87.95698355407666,85.89284698308188,86.13419342041016,29212000,0.0,0.0,-0.009346197048461291,87.27991790771485,,,,0.28944625148078273,0.2701215490892895,,,,,30490400.0,,,85.96998596191406
2021-01-15 00:00:00-05:00,86.03965259011923,86.96522784661244,85.17827693487668,85.96998596191406,31444000,0.0,0.0,-0.001906414305113624,86.58115844726562,,,,0.20685262427062412,0.25746776412555644,,,,,29682400.0,,,88.79896545410156
