Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_std,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2022-01-03 00:00:00-05:00,167.5500030517578,170.70350646972656,166.16050720214844,170.4044952392578,63520000,0.0,0.0,,,,,,0.0,0.0,,,,,,,,167.52200317382812
2022-01-04 00:00:00-05:00,170.43800354003906,171.39999389648438,166.34950256347656,167.52200317382812,70726000,0.0,0.0,-0.016915587005979504,,,,,-0.22994238698584013,-0.04598847739716803,,,,,,,,164.35699462890625
2022-01-05 00:00:00-05:00,166.88299560546875,167.12649536132812,164.35699462890625,164.35699462890625,64302000,0.0,0.0,-0.018893091563845,,,,,-0.659955566846179,-0.16878189528697024,,,,,,,,163.25399780273438
2022-01-06 00:00:00-05:00,163.45050048828125,164.8000030517578,161.93699645996094,163.25399780273438,51958000,0.0,0.0,-0.006710981961323137,,,,,-1.0773279694872713,-0.3504911101270305,,,,,,,,162.5540008544922
2022-01-07 00:00:00-05:00,163.83900451660156,165.24349975585938,162.031005859375,162.5540008544922,46606000,0.0,0.0,-0.004287778294336242,165.61829833984376,,,,-1.4478921102255242,-0.5699713101467292,,,,,59422400.0,,,161.48599243164062
2022-01-10 00:00:00-05:00,160.5854949951172,161.6614990234375,156.30450439453125,161.48599243164062,87798000,0.0,0.0,-0.006570176170610398,163.8345977783203,,,,-1.8069171988350945,-0.8173604878844023,,,,,64278000.0,,,165.36199951171875
2022-01-11 00:00:00-05:00,161.5,166.35000610351562,160.70150756835938,165.36199951171875,62806000,0.0,0.0,0.024002125643924677,163.40259704589843,,,,-1.758415866442249,-1.0055715635959717,,,,,62694000.0,,,165.20700073242188
2022-01-12 00:00:00-05:00,166.5749969482422,166.8780059814453,164.41700744628906,165.20700073242188,50030000,0.0,0.0,-0.0009373300985386912,163.57259826660157,,,,-1.7127418947798674,-1.147005629832751,,,,,59839600.0,,,161.21400451660156
2022-01-13 00:00:00-05:00,165.25050354003906,166.22149658203125,161.09100341796875,161.21400451660156,52188000,0.0,0.0,-0.024169655027437842,163.164599609375,,,,-1.9759686305539503,-1.3127982299769907,,,,,59885600.0,,,162.13800048828125
2022-01-14 00:00:00-05:00,160.14999389648438,162.25,159.80050659179688,162.13800048828125,45974000,0.0,0.0,0.005731487003565627,163.0813995361328,,,,-2.0859731622024356,-1.4674332164220798,,,,,59759200.0,,,158.91749572753906
2022-01-18 00:00:00-05:00,159.10499572753906,159.7344970703125,157.6645050048828,158.91749572753906,67292000,0.0,0.0,-0.019862738846190164,162.5677001953125,,,,-2.4052936375736635,-1.6550053006523966,,,,,55658000.0,,,156.2989959716797
2022-01-19 00:00:00-05:00,158.76199340820312,159.25,156.25,156.2989959716797,53242000,0.0,0.0,-0.016477101806013472,160.75509948730468,,,,-2.836945914898024,-1.8913934235015222,,,,,53745200.0,,,151.66749572753906
2022-01-20 00:00:00-05:00,156.76600646972656,158.0,151.3509979248047,151.66749572753906,71974000,0.0,0.0,-0.02963230963415675,158.0471984863281,,,,-3.5122695600277893,-2.215568650806776,,,,,58134000.0,,,142.64300537109375
2022-01-21 00:00:00-05:00,149.9499969482422,150.89999389648438,142.07049560546875,142.64300537109375,163972000,0.0,0.0,-0.05950180896147472,154.33299865722657,,,12.847459468422386,-4.721245782680342,-2.716704077181489,,,,,80490800.0,,,144.54400634765625
2022-01-24 00:00:00-05:00,139.0,144.94500732421875,135.3520050048828,144.54400634765625,155624000,0.0,0.0,0.01332698348311534,150.81419982910157,,,17.067187645130957,-5.462999203634723,-3.265963102472136,,,,,102420800.0,,,139.98599243164062
2022-01-25 00:00:00-05:00,142.24249267578125,143.60000610351562,138.14500427246094,139.98599243164062,90824000,0.0,0.0,-0.031533745543573244,147.02789916992188,,,16.36865736285249,-6.34549089479242,-3.8818686609361928,,,,,107127200.0,,,138.87249755859375
2022-01-26 00:00:00-05:00,144.75,145.18499755859375,137.31849670410156,138.87249755859375,95602000,0.0,0.0,-0.007954330670553511,143.5425994873047,,,17.232209493868083,-7.053414279221215,-4.516177784593197,,,,,115599200.0,,,139.6374969482422
2022-01-27 00:00:00-05:00,140.8000030517578,144.24349975585938,139.35000610351562,139.6374969482422,77516000,0.0,0.0,0.005508645722495764,141.1365997314453,,,19.367814385775333,-7.466648725634002,-5.106271972801359,,,,,116707600.0,,,143.97799682617188
2022-01-28 00:00:00-05:00,140.86050415039062,143.9980010986328,137.92950439453125,143.97799682617188,74392000,0.0,0.0,0.031084056738273746,141.40359802246093,,,27.984783530971654,-7.359067190816177,-5.556831016404323,,,,,98791600.0,,,149.57350158691406
