Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_std,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2022-01-03 00:00:00-05:00,325.62065382806765,328.1937646958434,320.2122465111482,325.0380554199219,28865100,0.0,0.0,,,,,,0.0,0.0,,,,,,,,319.464599609375
2022-01-04 00:00:00-05:00,325.1157242107018,325.4750144685873,316.65843157459085,319.464599609375,32674300,0.0,0.0,-0.01714708698754197,,,,,-0.4446061615250869,-0.08892123230501739,,,,,,,,307.2010498046875
2022-01-05 00:00:00-05:00,316.40599293377886,316.6099216571062,306.81266070607495,307.2010498046875,40054300,0.0,0.0,-0.0383878208092,,,,,-1.7661664586891561,-0.42437027758184515,,,,,,,,304.7735595703125
2022-01-06 00:00:00-05:00,304.0647280316112,309.45372640637964,302.45288523458527,304.7735595703125,39646100,0.0,0.0,-0.007901959436396266,,,,,-2.9750956394522063,-0.9345153499559175,,,,,,,,304.9289245605469
2022-01-07 00:00:00-05:00,305.0357189627148,307.31754552734895,301.0935120604903,304.9289245605469,32720000,0.0,0.0,0.0005097718793369843,312.28123779296874,,,,-3.8759643643110735,-1.5228051528269488,,,,,34791960.0,,,305.1522216796875
2022-01-10 00:00:00-05:00,300.5109027560878,305.5891778942772,295.8501747506654,305.1522216796875,44289500,0.0,0.0,0.0007322923512829149,308.3040710449219,,,,-4.519789784661555,-2.1222020791938703,,,,,37876840.0,,,305.8416748046875
2022-01-11 00:00:00-05:00,304.28808876960994,307.42435964932554,300.8993516399399,305.8416748046875,29386800,0.0,0.0,0.002259374423705607,305.57948608398436,,,,-4.917704724712053,-2.681302608297507,,,,,37219340.0,,,309.0361022949219
2022-01-12 00:00:00-05:00,310.3955081546463,314.02699099798366,307.8806250934638,309.0361022949219,34372200,0.0,0.0,0.010444709643557815,305.9464965820313,,,,-4.918593100462658,-3.1287607067305374,,,,,36082920.0,,,295.9570007324219
2022-01-13 00:00:00-05:00,311.1723890567124,311.57049751795563,295.1802225260185,295.9570007324219,45366000,0.0,0.0,-0.04232224476484703,304.1831848144531,,,,-5.906583911515611,-3.684325347687553,,,,,37226900.0,,,301.2003479003906
2022-01-14 00:00:00-05:00,295.4229601626581,301.80235543631807,294.9374663908213,301.2003479003906,39846400,0.0,0.0,0.01771658435175638,303.4374694824219,,,,-6.19506658014916,-4.1864735941798745,,,,,38652180.0,,,293.8692932128906
2022-01-18 00:00:00-05:00,295.24810818324164,300.8118463112231,292.98569123569484,293.8692932128906,42333200,0.0,0.0,-0.02433946288111344,301.1808837890625,,,,-6.935300194974332,-4.736238914338767,,,,,38260920.0,,,294.5296630859375
2022-01-19 00:00:00-05:00,297.4038077894837,304.8027287466342,293.91796577357485,294.5296630859375,45933900,0.0,0.0,0.0022471550730156498,298.9184814453125,,,,-7.383541468056137,-5.265699425082241,,,,,41570340.0,,,292.8498229980469
2022-01-20 00:00:00-05:00,300.10310048812516,302.6082350893692,292.4031770647772,292.8498229980469,35380700,0.0,0.0,-0.005703466572059668,295.6812255859375,,,,-7.784589065452735,-5.76947735315634,,,,,41772040.0,,,287.44146728515625
2022-01-21 00:00:00-05:00,293.9082484649531,295.28703430726046,287.0336394418793,287.44146728515625,57984400,0.0,0.0,-0.018468017694266092,293.9781188964844,,,17.54948449100499,-8.441522663695423,-6.303886415264157,,,,,44295720.0,,,287.7715759277344
2022-01-24 00:00:00-05:00,283.72257443157116,288.49009723362104,268.0411017674154,287.7715759277344,85731500,0.0,0.0,0.0011484377869899198,291.2923645019531,,,18.016665985695425,-8.833681087825823,-6.809845349776491,,,,,53472740.0,,,280.12017822265625
2022-01-25 00:00:00-05:00,283.0622692025946,286.4315970589494,276.8965221990427,280.12017822265625,72848600,0.0,0.0,-0.026588441476233737,288.54254150390625,,,17.396192861564856,-9.650626894169818,-7.3780016586551564,,,,,59575820.0,,,288.1017150878906
2022-01-26 00:00:00-05:00,299.054453748856,299.549666894418,284.52848792353353,288.1017150878906,90428900,0.0,0.0,0.028493259271348048,287.2569519042969,,,32.96379874946578,-9.544001700270599,-7.811201666978246,,,,,68474820.0,,,291.1408386230469
2022-01-27 00:00:00-05:00,293.87903001620236,298.3843958364904,289.28624925954864,291.1408386230469,53481300,0.0,0.0,0.010548786681915834,286.9151550292969,,,37.971152328908474,-9.10926268571859,-8.070813870726315,,,,,72094940.0,,,299.3166198730469
2022-01-28 00:00:00-05:00,291.519591338495,299.5302383109327,285.907284705517,299.3166198730469,49743700,0.0,0.0,0.028081877103423247,289.290185546875,,,45.66196624946336,-8.012646860235236,-8.0591804686281,,,,,70446800.0,,,301.9576721191406
2022-01-31 00:00:00-05:00,299.9865688837364,303.31704855180146,297.4814047993765,301.9576721191406,46444500,0.0,0.0,0.008823607079399443,292.1274047851563,299.784619140625,,47.61973627662985,-6.8514804718035975,-7.8176404692632,299.784619140625,11.024706105881217,321.83403135238746,277.73520692886257,62589400.0,47376570.0,0.03677542276013057,299.8020324707031
2022-02-01 00:00:00-05:00,301.4041555050487,301.6177738851067,296.27734401583535,299.8020324707031,40950400,0.0,0.0,-0.0071388802056566725,296.06377563476565,298.52281799316404,,45.59607537187259,-6.035615034340196,-7.4612353822786,298.52281799316404,9.289949765591109,317.10271752434625,279.94291846198183,56209760.0,47980835.0,0.031119730907149087,304.3657531738281
2022-02-02 00:00:00-05:00,300.6468838460328,305.9775960841271,299.9186431738477,304.3657531738281,36636000,0.0,0.0,0.015222447511495707,299.31658325195315,297.7678756713867,,46.66119500411902,-4.963564791812303,-6.961701264185341,297.7678756713867,8.026086030389576,313.82004773216585,281.7157036106076,45451180.0,48178920.0,0.026954170298904487,292.5099182128906
2022-02-03 00:00:00-05:00,300.51084392088086,302.2003819386154,291.2573363241968,292.5099182128906,43730000,0.0,0.0,-0.03895259186458622,299.59039916992185,297.0333190917969,,47.491832924461434,-5.012839159458508,-6.571928843239975,297.0333190917969,7.785996057061214,312.60531120591935,281.46132697767445,43500920.0,48362705.0,0.02621253427348662,297.06396484375
2022-02-04 00:00:00-05:00,291.5001949260751,299.84097530707743,291.2671673717236,297.06396484375,35096500,0.0,0.0,0.015568862275449069,299.1398681640625,296.64783935546876,,46.959787576986066,-4.631032289945097,-6.183749532581,296.64783935546876,7.57047826259954,311.78879588066786,281.50688283026966,40571480.0,48135225.0,0.025520085630989366,292.2187194824219
2022-02-07 00:00:00-05:00,297.2872757560172,298.908808395224,291.1991647600581,292.2187194824219,28533300,0.0,0.0,-0.016310444667621105,297.19207763671875,296.0123291015625,,48.74082848391894,-4.665635856444339,-5.880126797353669,296.0123291015625,7.369545963251328,310.7514210280652,281.2732371750598,36989240.0,47925890.0,0.02489607776006796,295.7240295410156
2022-02-08 00:00:00-05:00,292.5100624289692,296.695017300116,291.2477901950167,295.7240295410156,32421200,0.0,0.0,0.01199550139978145,296.37647705078126,295.5409194946289,,50.8732409450646,-4.359951399808665,-5.576091717844669,295.5409194946289,7.048683663343276,309.63828682131543,281.44355216794236,35283400.0,47332475.0,0.023850110757577776,302.18096923828125
2022-02-09 00:00:00-05:00,300.8798497264484,302.8800813256135,298.4718200284461,302.18096923828125,31284700,0.0,0.0,0.021834342333584722,295.93952026367185,295.3578842163086,,56.376861828925094,-3.5556854661976445,-5.172010467515264,295.3578842163086,6.810632356103391,308.9791489285154,281.73661950410184,34213140.0,47427370.0,0.02305891503175703,293.6071472167969
2022-02-10 00:00:00-05:00,295.21898970549006,300.1515921967182,291.97589564951016,293.6071472167969,45386200,0.0,0.0,-0.028373136942067334,296.1589660644531,294.58643646240233,,54.03885466264347,-3.568993565894914,-4.851407087191195,294.58643646240233,6.006042335608275,306.5985211336189,282.5743517911858,34544380.0,47978070.0,0.020388047758522033,286.48016357421875
2022-02-11 00:00:00-05:00,294.3937058633088,295.4617980519647,285.6839467033855,286.48016357421875,39175600,0.0,0.0,-0.02427387653923707,294.0422058105469,294.1125946044922,,49.22322401773641,-4.107282156052577,-4.702582100963472,294.1125946044922,6.260658439386422,306.633911483265,281.59127772571935,35360200.0,47668550.0,0.021286604362541633,286.4412536621094
2022-02-14 00:00:00-05:00,285.2469286148484,288.1502007933744,282.8971559415398,286.4412536621094,36359500,0.0,0.0,-0.0001358206153749819,292.8867126464844,293.3746398925781,,54.18536954407077,-4.485315521318114,-4.659128785034401,293.3746398925781,6.251074517033392,305.8767889266449,280.8724908585113,36925440.0,47494205.0,0.021307480835161083,291.75262451171875
