Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_std,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volatility,Target
2022-01-26 00:00:00-05:00,130.49511541961544,132.3671620019992,126.53703372214112,128.6180877685547,49130000,0.0,0.0,0.018103798185567843,129.5070358276367,,,32.678337475570956,-3.773503705911878,-2.700413622837952,,,,,51654400.0,,,128.39117431640625
2022-01-27 00:00:00-05:00,130.6792312241268,132.02131030726912,128.31900956615908,128.39117431640625,31950000,0.0,0.0,-0.0017642421535356556,128.65063018798827,,,32.4147431670868,-3.8781038833475634,-2.9359516749398744,,,,,52062800.0,,,132.71649169921875
2022-01-28 00:00:00-05:00,129.04205751284695,132.72197391207828,127.87364760924652,132.71649169921875,34362000,0.0,0.0,0.03368858806566588,129.24767608642577,,,43.56230732987817,-3.5708211099648395,-3.0629255619448674,,,,,47804800.0,,,134.65969848632812
2022-01-31 00:00:00-05:00,133.5236351765011,134.82840181492318,131.58042613665086,134.65969848632812,39986000,0.0,0.0,0.014641788388389143,130.14329376220704,135.31501655578614,,44.15074503434767,-3.1343657334429906,-3.0772135962444924,135.31501655578614,4.998796752449278,145.3126100606847,125.31742305088758,40477600.0,38360300.0,0.03694192174442391,136.98907470703125
2022-02-01 00:00:00-05:00,136.93981071842938,137.13736781698725,133.72916238112396,136.98907470703125,68644000,0.0,0.0,0.017298243252338974,132.2749053955078,134.94939002990722,,46.51883620183795,-2.57087506205562,-2.975945889406718,134.94939002990722,4.554589646639585,144.0585693231864,125.84021073662805,44814400.0,40360200.0,0.03375035371134472,147.2957763671875
2022-02-02 00:00:00-05:00,150.53031199687234,150.82539473153096,144.83007165755623,147.2957763671875,123200000,0.0,0.0,0.07523739891081438,136.01044311523438,135.1285572052002,,58.48586797701296,-1.2779090182831965,-2.636338515182014,135.1285572052002,4.969071545842175,145.06670029688453,125.19041411351584,59628400.0,45100200.0,0.036772919422919347,142.4091339111328
2022-02-03 00:00:00-05:00,145.0121976171074,148.96280731193713,141.98665428742234,142.4091339111328,71518000,0.0,0.0,-0.033175713361074166,138.81403503417968,135.39304237365724,,55.521741942324795,-0.6401560002176154,-2.2371020121891343,135.39304237365724,5.215290984299579,145.8236243422564,124.96246040505808,67542000.0,45945200.0,0.03851963803211126,142.61119079589844
2022-02-04 00:00:00-05:00,142.7619744324609,144.18566414382084,139.84640903651453,142.61119079589844,57998000,0.0,0.0,0.001418847788876576,140.79297485351563,135.668998336792,,54.75559375309574,-0.11707823172091025,-1.8130972560954897,135.668998336792,5.450629483956474,146.57025730470494,124.76773936887903,72269200.0,46977700.0,0.04017593960873463,138.53866577148438
2022-02-07 00:00:00-05:00,143.56363789927013,143.56363789927013,138.23908788884378,138.53866577148438,54974000,0.0,0.0,-0.028556840467327427,141.5687683105469,135.77767906188964,,53.935487201010616,-0.030799033487625138,-1.4566376115739168,135.77767906188964,5.486788655040496,146.75125637197064,124.80410175180864,75266800.0,48238400.0,0.040410093123918626,138.7357177734375
2022-02-08 00:00:00-05:00,138.36499262195844,139.33385604729077,136.36207147851567,138.7357177734375,54284000,0.0,0.0,0.001422361048850851,141.91809692382813,135.8139804840088,,55.351728889522434,0.052868863101537045,-1.154736316638826,135.8139804840088,5.504705702104915,146.82339188821862,124.80456907979897,72394800.0,48732200.0,0.04053121543516691,140.91827392578125
2022-02-09 00:00:00-05:00,140.2927701568597,141.8463472422032,139.51996039462585,140.91827392578125,40144000,0.0,0.0,0.015731753778849944,140.64259643554686,135.90633964538574,,60.25447698369984,0.29192518325891115,-0.8654040166592787,135.90633964538574,5.5772486745007805,147.0608369943873,124.75184229638418,55783600.0,49302900.0,0.04103744305860376,137.9604034423828
2022-02-10 00:00:00-05:00,139.03875915293037,140.81127531538016,137.30056376539412,137.9604034423828,39330000,0.0,0.0,-0.020989971002315033,139.7528503417969,135.76648292541503,,60.23061058328167,0.23993775811669593,-0.6443356617040837,135.76648292541503,5.483478577394029,146.73344008020308,124.79952577062697,49346000.0,49964000.0,0.04038904491918263,133.64353942871094
2022-02-11 00:00:00-05:00,137.9405001554958,138.49434023333885,132.76523137436132,133.64353942871094,39958000,0.0,0.0,-0.03129060154912311,137.95932006835938,135.55228080749512,,53.926447957833794,-0.1478926844171724,-0.5450470662467015,135.55228080749512,5.478287759394017,146.50885632628317,124.5957052887071,45738000.0,50390100.0,0.040414574559420505,134.88113403320312
2022-02-14 00:00:00-05:00,132.62243215848918,135.65145321102975,132.62243215848918,134.88113403320312,34302000,0.0,0.0,0.009260414755420054,137.22781372070312,135.35549659729003,,60.308363925357604,-0.35133756200511357,-0.506305165398384,135.35549659729003,5.425281227608071,146.20605905250616,124.50493414207389,41603600.0,50622100.0,0.040081720831399846,135.95849609375
2022-02-15 00:00:00-05:00,136.91590911778226,137.45135880950014,135.17523823760737,135.95849609375,26680000,0.0,0.0,0.007987492604278223,136.67236938476563,135.38587684631347,,59.11579303217258,-0.42078443776964036,-0.4892010198726353,135.38587684631347,5.426955042173755,146.23978693066098,124.53196676196596,36082800.0,50212500.0,0.04008508988226515,137.08262634277344
2022-02-16 00:00:00-05:00,135.99631295565902,137.42896248282813,134.28200525127366,137.08262634277344,25022000,0.0,0.0,0.008268186846140946,135.90523986816407,135.5163288116455,,60.558320138592045,-0.38072491102181516,-0.46750579810247134,135.5163288116455,5.435222899687816,146.38677461102114,124.64588301226988,33058400.0,50031200.0,0.040107512853615204,131.90835571289062
2022-02-17 00:00:00-05:00,135.59472615306703,136.461082812284,131.84814248998057,131.90835571289062,38950000,0.0,0.0,-0.037745633913845555,134.69483032226563,135.47808647155762,,49.03812135631391,-0.7577628259419669,-0.5255572036703704,135.47808647155762,5.458919136440263,146.39592474443813,124.56024819867709,32982400.0,50483300.0,0.0402937425425352,129.7825164794922
2022-02-18 00:00:00-05:00,132.83193274174764,133.43207557532537,129.5770018418038,129.7825164794922,45620000,0.0,0.0,-0.016116031633549466,133.92262573242186,135.48064918518065,,44.22009396680457,-1.214110044843494,-0.6632677719049951,135.48064918518065,5.456090569180104,146.39283032354086,124.56846804682044,34114800.0,49981700.0,0.040272102340774066,129.19581604003906
2022-02-22 00:00:00-05:00,129.22018986412897,131.55154234178266,127.61337018854968,129.19581604003906,44990000,0.0,0.0,-0.004520643114096501,132.78556213378906,135.4313594818115,,40.36636335068777,-1.6046133420606736,-0.8515368859361307,135.4313594818115,5.510660886434568,146.45268125468064,124.41003770894238,36252400.0,48400100.0,0.04068969629722023,126.98090362548828
2022-02-23 00:00:00-05:00,131.02208390134615,131.42266506664527,126.92069040536504,126.98090362548828,32786000,0.0,0.0,-0.01714384012145065,130.99004364013672,135.46385383605957,,18.607621052979056,-2.0689651966871736,-1.0950225480863394,135.46385383605957,5.4558183792980595,146.3754905946557,124.55221707746345,37473600.0,47691400.0,0.04027508611928887,132.0596160888672
2022-02-24 00:00:00-05:00,124.35893767700955,132.3671514967105,124.35893767700955,132.0596160888672,54456000,0.0,0.0,0.03999587590239417,129.98544158935547,135.63593025207518,,34.10136444930957,-2.0040562230715864,-1.276829283083389,135.63593025207518,5.279978295904735,146.19588684388467,125.07597366026572,43360400.0,47957700.0,0.0389275783053359,133.81971740722656
2022-02-25 00:00:00-05:00,132.9165342626019,134.62785022225833,131.12459484875018,133.81971740722656,36406000,0.0,0.0,0.013328081441452477,130.36771392822266,135.9073574066162,,37.111729896568676,-1.78995642378203,-1.3794547112231172,135.9073574066162,5.0211339242782245,145.94962525517263,125.86508955805975,42851600.0,48180500.0,0.03694526933707996,134.41436767578125
2022-02-28 00:00:00-05:00,132.416913779138,135.10555162976792,131.9615864404646,134.41436767578125,38864000,0.0,0.0,0.004443667047548061,131.29408416748046,135.99225120544435,,43.26724712134898,-1.5543795633282116,-1.4144396816441362,135.99225120544435,4.978517994752209,145.94928719494877,126.03521521593993,41500400.0,48405600.0,0.03660883580220413,133.42359924316406
2022-03-01 00:00:00-05:00,134.23671311624648,135.6071599580106,132.58462329799266,133.42359924316406,26496000,0.0,0.0,-0.007371000955842755,132.13964080810547,135.93044624328613,,41.54722443711291,-1.4311327292403746,-1.4177782911633838,135.93044624328613,5.003541199382872,145.93752864205186,125.92336384452038,37801600.0,47731100.0,0.03680956943544211,133.9311981201172
2022-03-02 00:00:00-05:00,133.98743256772605,134.61890456353234,132.43833526898584,133.9311981201172,23520000,0.0,0.0,0.0038044160091050827,133.52969970703126,135.77755241394044,,38.25597940830685,-1.2777703963463694,-1.389776712199981,135.77755241394044,5.01619395724444,145.80994032842932,125.74516449945156,35948400.0,45474900.0,0.0369442066679162,133.26239013671875
2022-03-03 00:00:00-05:00,135.3628369812351,135.79029772447288,132.39254063011379,133.26239013671875,24604000,0.0,0.0,-0.004993668337071155,133.77025451660157,135.07588310241698,,41.44518946289764,-1.1964054402321551,-1.351102457806416,135.07588310241698,4.241968239205553,143.55981958082808,126.59194662400587,29978000.0,40545100.0,0.03140433467304608,131.2788543701172
2022-03-04 00:00:00-05:00,132.29500752871238,133.2146069267177,129.71731977017836,131.2788543701172,30430000,0.0,0.0,-0.014884437871529821,133.2620819091797,134.5193691253662,,45.29415622944617,-1.2772544908660848,-1.3363328644183499,134.5193691253662,3.94927241762371,142.41791396061362,126.62082429011879,28782800.0,38490700.0,0.02935839235123947,125.77716827392578
2022-03-07 00:00:00-05:00,130.86236095139722,131.10817972412593,125.6940618778204,125.77716827392578,45112000,0.0,0.0,-0.04190839509217825,131.5346420288086,133.67766799926758,,34.5113101086814,-1.764923099567568,-1.4220509114481936,133.67766799926758,3.927752685490508,141.5331733702486,125.82216262828656,30032400.0,37846400.0,0.029382265147773434,126.49971008300781
2022-03-08 00:00:00-05:00,125.64927615455635,130.62548511117242,125.07651401769192,126.49971008300781,40428000,0.0,0.0,0.005744618192615292,130.14986419677734,133.07572021484376,,33.71098950014951,-2.069247898258027,-1.5514903088101604,133.07572021484376,4.063732661973558,141.20318553879088,124.94825489089664,32818800.0,37119100.0,0.03053699544449487,132.78515625
2022-03-09 00:00:00-05:00,130.62548341324316,133.09916098406526,129.28240208203147,132.78515625,37026000,0.0,0.0,0.04968743535354947,129.9206558227539,132.77819213867187,,43.716335399486226,-1.7826947226770073,-1.59773119158353,132.77819213867187,3.8391537975526138,140.4564997337771,125.09988454356665,35520000.0,36256200.0,0.02891403878690448,131.79937744140625
2022-03-10 00:00:00-05:00,130.64141568020557,132.6378674373792,130.28959734180035,131.79937744140625,27102000,0.0,0.0,-0.007423863001206121,129.6280532836914,132.32224731445314,,49.818412402671896,-1.6165092653127147,-1.601486806329367,132.32224731445314,3.329156434958655,138.98056018437046,125.66393444453583,36019600.0,35604100.0,0.0251594611074522,129.25254821777344
2022-03-11 00:00:00-05:00,132.85332926637238,133.15887530088736,129.01468700810108,129.25254821777344,31526000,0.0,0.0,-0.019323529997439137,129.22279205322266,131.88685455322266,,49.12914578458619,-1.6710510898861628,-1.6153996630407264,131.88685455322266,3.11554067024204,138.11793589370674,125.65577321273858,36238800.0,35213900.0,0.023622829438128497,125.35169982910156
2022-03-14 00:00:00-04:00,129.63024802938145,129.78848807824545,124.67892145628271,125.35169982910156,38812000,0.0,0.0,-0.03018005016117331,129.1376983642578,131.47226257324218,,44.30369958350856,-2.00591876020232,-1.693503482473045,131.47226257324218,3.4074983493054036,138.28725927185297,124.65726587463136,34978800.0,35156600.0,0.025918001885813082,128.583251953125
2025-05-21 00:00:00-04:00,163.69000244140625,173.13999938964844,163.55999755859375,168.55999755859375,73416000,0.0,0.0,0.027930247288605825,165.84599914550782,161.2290008544922,159.10000091552735,58.26502715628702,1.9276635116110583,0.8158058933573086,161.2290008544922,4.582429631793718,170.39386011807963,152.06414159090477,45288680.0,43557270.0,0.02842186956135343,
